tweet_text,reaction_text,tweet_type,reaction_num
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",I see the reality in Paris and in Yemen and in Paki.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",Good Muslims in Egypt and Iran.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","Act your age and teach me then, rather than foaming like a 2 year old",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",astonishing. . 53...,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","Typed ""history of Muslims"" into search engine. Got the following:",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",They are the same. The end.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",Agree with many things you say just not this one.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",THE MUSLIM BROTHERHOOD AND THE AYATOLLAH ARE GOOD?? You are nuts.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",MB are being squashed by the Army.  I do not speak for MB.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","You have bought the ""peaceful Islam"" myth and the ""Shia=good""...",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","The people in Iran are good, not the leadership.",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","...""Sunni=bad"" myth. Don't have time to teach you. See you later.",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",I had a sunni roomate in my younger years.  great guy.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","The MB ORIGINATED in Egypt, and if you believe in ""moderate"" ...",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","...Moslems, you are beyond help. Good day.",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",MB are not the peaceful Muslims I speak of.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","The ones who chant ""Death to America"" or the ones who chant...",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","...""Death to Israel""?",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",I believe in secular Muslims.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",Long live Israel and it's people.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",There.are.none.taqiyya.goodbye.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",yeah ❤️ its heartbreaking what happened,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",Why mute me?  Just cause I disagree with you on one thing doesn't mean we should not follow one another.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","Islamists smear the religion, people converting to Islam...",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",and lot of people around the world are ignorant.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",Islamists and Muslims are 2 different things.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",Keep telling yourself that. Is that the NEW PC narrative now?? Go fuck yourself,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","I won't go f*k myself, it's a joke ? Believe what you want poor you.",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",No. Poor U that U follow Satan &amp; a baby Raper. How pathetic that u can rationalize it,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",": No Wonder ""The FACE Of A DOG"" is your ICON. Your brain unfortunately is worthless.",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","I walk by GOD's side, you would be one of HIS followers, you would understand...",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","What HE is all about, so don't you argue with me Honey. ❤",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",Awwwwww. Boooodie Hoooooo. Ur feelings hurt? Or Ur butt?? Go kneel before Ur satan god goat fucker,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",Generally HIS true foollowers aren't racist never.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",I denounce SATAN. Goodbye,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",Wtf are you talking about? Do u agree that he is Satan then?? Mohammad is a baby raper,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",Racist?? What does race have to do with any of this?,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",I preach LOVE. Goodbye.,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",& gt; & gt; & gt; & gt; & gt; & gt; & lt; & lt; & lt; & lt;awwww the pussy moslem blocked me.LMAO.Rebirth1111,rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","By the Christian as well, hoping you'll see the truth one day soon. GOD is FORGIVING...",rumours,122
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt",Just like HE would like HIS followers to be.,rumours,122
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,gun control at work.,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,"they also go after druglords and gangsters, do you have any actual evidence that they are even linked yet? thought not.",rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,Racial Islam is getting out of control.,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,follow me please,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,religion of peace,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,once again the religion of peace rears it's ugly head. you don't see jews or catholics murdering people for making jokes,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,"and anti-semitic,",rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,obviously they don't at all deserve to be killed but why would you take the risk of a reaction with a cartoon like that?,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,More Like Islam at Work.,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,fuck off. that's not about islam,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,been to Northern Ireland lately?,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,racial is depicting someone a particular religion hold dear in a idiotic way,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,"who really gives a fuck? It could be the prophet Dave for all I care, point is people have been killed. Twonk.",rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,when was the last time an IRA member executed loads of kids in a school because they were learning?,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,Free speech gives people the right to do so.,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,always an excuse.,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,; thats just horrible.this is not the way to honour our prophet who was a man who advocated peace amongst man.,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,"free speech also must be cautious of tolerance, free speech  doesn't give the right to insult other religions",rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,"If you think guns are the reason, you are a fool. The culprit is Islam.",rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,because of freedom,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,"I don't know, they were probably too busy planting nailbombs in pubs and cars or executing police answering 999 calls.",rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,I do agree but it's your people throwing tantrums because your feelings got hurt. Live with it or fuck off.,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,although speaking of killing kids.  ring any bells? So enough of the holier than though bullshit thanks.,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,free speech by definition does,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,Who married a 6 year old and raped her at 9.,rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,"the people who attacked that building, even IF they are Muslim, no more represent their faith than the IRA do Catholics",rumours,171
Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,"Yes it does. Mockery is important, ridiculing daft beliefs is important.",rumours,171
